km_start,km_end,typ_trav,typ_rail,qualite_acier,rayon,groupe,element_standard,frequence,reserve_usure_min,annee,km_a_meuler,longueur,bin
91.16519100000001,91.382941,Acier (bêches longues),46 E1,R 260,0.0,17,31542111,0.25,0.0340435,1.7021749999999998,0.0,0.21774999999999523,1
91.45469100000001,91.83094100000001,Acier (bêches longues),46 E1,R 260,0.0,19,31542111,0.25,0.030082,1.5041,0.0,0.37624999999999886,1
91.89469100000001,92.057941,Acier (bêches longues),46 E1,R 260,0.0,21,31542111,0.25,0.033610002,1.6805001,0.0,0.1632499999999908,1
92.057941,92.14894100000001,Acier (bêches longues),46 E1,R 260,290.0,22,31342111,0.1,0.0217549995,2.7193749375,0.0,0.09100000000000819,2
92.205691,92.28044100000001,Acier (bêches longues),46 E1,R 260,169.0,23,31342111,0.1,-0.0223449999999999,-2.7931249999999874,0.07475000000000875,0.07475000000000875,-3
92.28044100000001,92.35569100000001,Acier (bêches longues),46 E1,R 260,0.0,24,31542111,0.25,0.002374,0.11869999999999999,0.07524999999999693,0.07524999999999693,0
92.35569100000001,92.422691,Acier (bêches longues),46 E1,R 260,288.0,25,31342111,0.1,0.0201115005,2.5139375625000002,0.0,0.06699999999999307,2
92.422691,92.52144100000001,Acier (bêches longues),46 E1,R 260,0.0,26,31542111,0.25,0.02987,1.4935,0.0,0.09875000000000966,1
92.52144100000001,92.57919100000001,Acier (bêches longues),46 E1,R 260,192.0,27,31342111,0.1,0.01901,2.3762499999999998,0.0,0.057749999999998636,2
92.633441,92.758441,Acier (bêches longues),46 E1,R 260,146.0,28,31342111,0.1,0.0195934995,2.4491874375,0.0,0.125,2
92.758441,92.893691,Acier (bêches longues),46 E1,R 260,0.0,29,31542111,0.25,0.024891,1.24455,0.0,0.1352499999999992,1
92.893691,92.91942,Acier (bêches longues),46 E1,R 260,96.0,30,31442111,0.2,-0.0020339999999999,-0.12712499999999374,0.025728999999998337,0.025728999999998337,-1
92.91942,92.920941,Acier (bêches longues),46 E1,R 350 HT,96.0,30,31442211,0.1,-0.0020339999999999,-0.2542499999999875,0.001520999999996775,0.001520999999996775,-1
92.920941,92.942441,Acier (bêches longues),46 E1,R 350 HT,204.0,31,31342211,0.075,0.0086679994999999,1.4446665833333165,0.0,0.021500000000003183,1
92.942441,92.994191,Acier (bêches longues),46 E1,R 350 HT,90.0,32,31442211,0.1,-0.0183239999999999,-2.2904999999999873,0.05174999999999841,0.05174999999999841,-3
92.994191,93.071691,Acier (bêches longues),46 E1,R 350 HT,250.0,33,31342211,0.075,-0.0022484994999999,-0.37474991666665003,0.07750000000000057,0.07750000000000057,-1
93.071691,93.13444100000001,Acier (bêches longues),46 E1,R 350 HT,0.0,34,31542211,0.133,0.027973999,2.629135244360902,0.0,0.0627500000000083,2
93.13444100000001,93.19644100000001,Acier (bêches longues),46 E1,R 350 HT,230.0,35,31342211,0.075,0.0239845,3.9974166666666666,0.0,0.06199999999999761,3
93.19644100000001,93.26063,Acier (bêches longues),46 E1,R 350 HT,217.0,36,31342211,0.075,0.0065220005,1.0870000833333333,0.0,0.06418899999999894,1
